product_id,product_sugar_content,product_type,store_id,store_size,store_location_city_type,store_type,product_weight,product_allocated_area,product_mrp,store_establishment_year,product_store_sales_total
FD318,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,12.96,0.034,179.75,1998.0,1892.93
FD7602,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.23,0.123,109.06,2009.0,2806.14
FD2807,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,7.83,0.097,125.42,1998.0,1922.06
NC3691,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1,14.87,0.017,157.82,1987.0,4174.81
DR1177,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,15.05,0.076,128.5,2009.0,3616.34
NC3717,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,14.59,0.062,155.01,1987.0,4053.52
DR792,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.38,0.108,97.95,2009.0,2613.4
FD3658,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.07,0.015,145.3,2009.0,3286.36
FD5061,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,15.0,0.063,180.59,1987.0,4670.68
FD2427,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,10.66,0.026,112.37,1998.0,2293.74
FD6333,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,10.49,0.125,118.86,1987.0,2387.07
DR3877,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.27,0.123,116.22,2009.0,2509.49
FD2108,reg,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.85,0.13,132.12,2009.0,3191.96
FD4540,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,11.16,0.129,97.84,1998.0,2110.05
DR1599,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.78,0.022,117.13,2009.0,2644.54
DR7120,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.74,0.176,137.3,2009.0,3048.91
NC4141,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,10.91,0.037,104.28,1998.0,2184.3
NC6064,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,8.27,0.075,156.11,2009.0,2649.21
FD449,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.38,0.055,185.57,1987.0,4908.7
FD1901,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.39,0.064,124.5,2009.0,2707.77
FD3670,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.14,0.04,108.23,2009.0,2543.54
FD5356,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.17,0.005,149.66,2009.0,2947.09
FD4960,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.49,0.05,143.55,2009.0,3120.01
NC1358,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,10.55,0.179,96.39,1998.0,1941.0
FD1744,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.9,0.024,152.37,2009.0,3393.08
FD8418,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.98,0.055,167.99,2009.0,3955.81
FD5447,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.88,0.038,96.49,2009.0,2922.28
FD5412,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,13.57,0.057,164.86,1987.0,4025.3
FD3134,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,9.37,0.042,162.92,2009.0,3035.82
FD6871,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.29,0.017,148.31,2009.0,3623.42
FD2876,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,13.05,0.017,163.79,2009.0,3886.66
NC2944,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.09,0.038,150.73,2009.0,2949.54
NC4261,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,15.65,0.051,143.97,1987.0,4069.08
FD6217,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,9.89,0.104,113.13,1998.0,2135.44
NC6601,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.47,0.083,122.24,2009.0,2677.71
DR8401,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,13.96,0.081,161.59,1987.0,4046.64
FD2858,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.4,0.074,127.87,2009.0,2777.85
NC5367,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.38,0.082,161.73,2009.0,3466.89
FD3300,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.9,0.076,136.6,2009.0,3070.39
FD7268,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,11.45,0.039,125.43,2009.0,2738.39
FD3304,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.44,0.019,141.72,2009.0,3748.31
NC1539,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,12.94,0.029,133.07,2009.0,3232.82
NC3174,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,15.2,0.045,183.49,1987.0,4774.98
NC208,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,9.45,0.035,129.31,1987.0,4884.07
FD6155,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.4,0.091,193.78,1987.0,4804.13
NC4067,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,10.29,0.041,154.53,2009.0,3073.21
NC7380,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.19,0.038,159.95,2009.0,3386.16
FD6610,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.16,0.084,130.67,2009.0,3006.41
FD6374,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,9.58,0.126,170.34,2009.0,3235.21
FD3208,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.1,0.03,157.08,2009.0,3759.71
NC4139,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,14.39,0.099,146.09,2009.0,3827.52
NC7469,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,9.46,0.049,140.28,2009.0,2593.5
FD314,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart,12.94,0.124,198.96,1998.0,2155.43
FD8244,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,9.98,0.129,110.72,1998.0,2106.32
FD7901,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,14.73,0.035,158.53,1987.0,4157.02
FD1698,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,10.88,0.058,226.59,1987.0,4680.73
FD1674,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.76,0.16,160.7,2009.0,3756.41
FD1935,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.4,0.066,183.68,2009.0,3919.07
FD5341,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,10.69,0.127,115.27,1987.0,2360.83
FD7047,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,11.26,0.065,90.04,1998.0,1972.62
FD4640,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,8.87,0.062,134.27,1987.0,2336.65
FD8391,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.18,0.102,111.27,2009.0,2614.19
FD3318,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.23,0.067,167.14,2009.0,3996.13
FD8014,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.71,0.016,128.6,2009.0,2637.11
FD8363,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.44,0.077,161.24,1987.0,4146.75
FD3907,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,15.32,0.056,152.49,1987.0,4168.32
FD3693,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,15.02,0.039,152.06,1987.0,4090.39
NC795,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.3,0.042,154.99,2009.0,3309.91
NC7522,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.94,0.08,143.98,2009.0,3230.48
FD4672,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1,14.5,0.067,194.8,1987.0,4847.27
NC1403,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.64,0.073,120.03,2009.0,2897.87
DR5739,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.19,0.186,135.29,2009.0,3333.53
FD6648,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,8.62,0.16,104.51,1998.0,1671.3
NC158,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,12.85,0.052,172.51,1987.0,4709.94
FD8480,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.78,0.188,160.99,2009.0,3766.79
NC4123,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,10.16,0.054,111.96,1998.0,2173.27
FD8748,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.43,0.037,137.51,2009.0,3207.57
FD5603,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.47,0.096,145.93,2009.0,3615.73
FD7199,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart,8.26,0.063,86.98,1998.0,1232.0
FD4411,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,10.14,0.125,176.79,2009.0,3493.26
NC1355,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.8,0.014,129.59,2009.0,3355.85
FD3288,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.08,0.089,138.75,2009.0,3605.93
FD119,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,13.48,0.057,109.65,1998.0,894.75
DR1881,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.8,0.068,164.3,2009.0,3839.36
NC3408,No Sugar,Others,OUT002,Small,Tier 3,Food Mart,8.91,0.063,118.37,1998.0,2022.01
FD5477,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.66,0.013,162.76,2009.0,3550.3
FD4156,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.67,0.022,149.54,2009.0,3960.08
FD3806,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,10.69,0.054,132.9,2009.0,2720.99
FD3725,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,10.71,0.082,114.58,1987.0,2349.74
FD6429,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,9.84,0.102,136.6,2009.0,2604.08
FD5114,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.67,0.157,140.96,2009.0,3107.44
FD3268,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.54,0.052,117.42,2009.0,3048.62
DR6405,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,11.07,0.086,88.12,1998.0,1889.31
FD7038,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.73,0.069,157.99,1987.0,4146.36
FD7896,Regular,Dairy,OUT002,Small,Tier 3,Food Mart,8.4,0.036,90.7,1998.0,1339.07
FD6794,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.67,0.074,139.06,2009.0,3293.97
FD1631,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,9.39,0.12,77.7,1998.0,1296.88
NC8635,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.35,0.033,130.24,2009.0,2815.65
FD6899,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,11.32,0.043,145.65,2009.0,3124.23
FD1443,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,15.55,0.093,168.69,1987.0,4551.34
DR4265,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.94,0.035,167.73,2009.0,3942.57
FD8152,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,11.09,0.123,80.12,1998.0,1730.86
FD567,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,14.64,0.052,185.13,1998.0,1495.58
FD8227,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.29,0.033,154.49,2009.0,3976.04
NC2524,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,15.33,0.123,179.08,1987.0,4714.35
FD4997,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.08,0.048,127.74,2009.0,2929.42
NC3563,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,13.23,0.047,170.95,1987.0,4072.25
FD4465,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,10.03,0.205,166.94,2009.0,3268.65
NC8317,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,12.92,0.086,174.86,1987.0,4082.33
FD2114,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,12.54,0.023,178.97,1987.0,4081.38
FD2921,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.43,0.128,151.94,2009.0,3954.8
FD7092,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,7.3,0.041,125.09,1998.0,1795.0
FD4055,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.16,0.116,151.84,2009.0,3665.43
FD7364,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,10.92,0.031,110.63,1987.0,2315.7
FD8007,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.2,0.115,127.73,2009.0,2504.97
FD2333,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,16.29,0.111,160.6,1987.0,4553.97
FD7166,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.09,0.015,121.85,2009.0,3263.25
FD3170,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,13.6,0.029,172.14,1987.0,4180.1
FD3579,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.79,0.069,164.78,2009.0,3394.44
NC3271,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,12.06,0.165,101.07,1987.0,2379.76
FD3188,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,13.17,0.031,168.88,1987.0,4017.27
NC7455,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.55,0.102,140.58,2009.0,3297.81
NC3699,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,14.46,0.026,161.98,1987.0,4167.03
NC580,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,14.02,0.083,156.44,2009.0,5101.13
DR835,Regular,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1,14.62,0.119,199.73,1987.0,4976.47
FD4926,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,9.2,0.061,110.7,1998.0,1929.27
FD5105,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.22,0.128,175.64,2009.0,3715.98
FD2158,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.03,0.028,172.58,2009.0,3609.33
FD6596,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.33,0.061,164.31,2009.0,3280.89
FD8696,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.2,0.129,119.89,2009.0,3022.29
DR2135,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,14.11,0.208,155.56,2009.0,3956.61
FD6735,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2,11.92,0.062,131.12,2009.0,2961.25
FD5821,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.36,0.035,182.68,2009.0,3665.46
FD8366,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,16.73,0.066,166.21,1987.0,4766.5
FD8018,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.64,0.021,135.83,2009.0,3446.4
FD4941,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.71,0.093,147.6,2009.0,3477.54
FD2720,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,11.34,0.053,114.35,1987.0,2487.49
NC3046,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,9.96,0.19,109.74,1998.0,2080.79
FD8699,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.65,0.071,135.3,2009.0,3438.8
FD3797,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.41,0.03,146.36,2009.0,3837.19
FD6885,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.09,0.011,140.59,2009.0,3420.46
NC1475,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,10.47,0.014,138.12,2009.0,2778.17
FD1948,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,7.11,0.065,96.54,1998.0,1167.43
FD4154,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.31,0.043,125.59,2009.0,3163.84
FD2369,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,9.36,0.006,94.31,1998.0,1629.55
FD5315,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.99,0.172,137.08,2009.0,3100.78
FD4656,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.36,0.03,134.44,2009.0,3354.95
FD4049,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,16.34,0.035,160.16,1987.0,4556.14
FD6008,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,10.63,0.015,130.63,2009.0,2660.71
FD1855,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,9.61,0.064,92.03,1998.0,1639.82
FD340,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,11.15,0.096,76.14,1987.0,4095.58
FD7258,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart,9.37,0.014,102.9,1998.0,1809.27
FD4089,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.91,0.125,139.87,2009.0,3816.46
DR1769,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.96,0.064,136.19,2009.0,3301.96
FD7078,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.62,0.064,150.23,2009.0,3962.62
FD2893,Low Sugar,Breads,OUT002,Small,Tier 3,Food Mart,10.38,0.013,84.65,1998.0,1662.46
DR5257,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,13.4,0.079,211.17,1987.0,4934.29
FD8104,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,10.98,0.168,115.45,1987.0,2428.1
FD5797,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,7.42,0.052,98.35,1998.0,1273.63
FD1263,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.7,0.017,144.49,2009.0,3411.33
FD7014,Regular,Canned,OUT002,Small,Tier 3,Food Mart,12.65,0.048,80.12,1998.0,2083.75
FD1110,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.9,0.021,151.14,2009.0,3593.69
NC4044,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.4,0.024,101.68,2009.0,2694.77
FD1141,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.21,0.048,166.96,2009.0,3535.15
NC7236,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.48,0.142,153.36,2009.0,3768.73
FD7488,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.56,0.039,161.22,2009.0,3948.08
FD1679,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.1,0.029,156.16,2009.0,3967.42
DR2804,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,14.17,0.036,126.16,2009.0,3369.32
FD3562,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.23,0.031,157.0,2009.0,3787.32
DR1983,Low Sugar,Hard Drinks,OUT002,Small,Tier 3,Food Mart,7.94,0.012,131.06,1998.0,2062.07
DR1501,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,8.35,0.186,136.48,1998.0,2264.65
FD854,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.49,0.051,121.63,2009.0,3123.54
NC8523,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.89,0.031,151.15,2009.0,3816.85
FD7633,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,10.02,0.132,120.83,1987.0,2322.64
FD5199,Regular,Seafood,OUT002,Small,Tier 3,Food Mart,10.56,0.083,85.83,1998.0,1728.49
FD7122,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.21,0.111,127.66,2009.0,3407.68
NC7238,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,14.05,0.079,113.29,2009.0,3079.61
FD7928,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,16.25,0.125,167.24,1987.0,4679.39
FD2567,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.32,0.071,149.64,2009.0,3205.35
NC8196,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,11.3,0.059,105.62,1987.0,2300.56
FD1591,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,15.67,0.078,145.48,1987.0,4102.38
DR542,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,14.72,0.015,164.27,1987.0,4828.12
FD5228,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.76,0.018,154.09,2009.0,3169.26
NC824,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.29,0.044,120.74,2009.0,2833.89
NC6831,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,9.66,0.042,127.15,1987.0,2369.71
FD8364,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.19,0.017,131.52,2009.0,3032.12
FD5606,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.8,0.033,158.74,2009.0,3500.18
NC6770,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,13.07,0.037,178.67,1987.0,4195.56
FD604,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,9.77,0.055,139.51,2009.0,2647.72
FD6981,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.02,0.117,150.87,2009.0,3388.42
FD3036,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.81,0.029,156.77,2009.0,3914.0
FD1906,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.26,0.077,113.37,2009.0,2676.41
FD7231,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.92,0.057,185.58,1987.0,4528.95
NC3173,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,8.32,0.233,128.89,1998.0,2102.35
FD5195,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,10.93,0.015,145.11,2009.0,3024.5
FD2927,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.79,0.036,146.22,2009.0,3919.22
NC7039,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,10.55,0.041,181.19,2009.0,3677.59
DR5018,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,8.52,0.055,135.91,1998.0,2290.82
FD2370,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.66,0.162,168.46,1987.0,4119.22
DR7536,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.52,0.131,161.47,2009.0,3492.96
FD884,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart,8.87,0.042,113.46,1998.0,1910.46
FD5693,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,9.58,0.133,142.33,2009.0,2661.65
DR1083,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,13.93,0.031,164.12,1987.0,4092.54
FD2254,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.63,0.061,157.66,2009.0,3213.85
FD1093,Low Sugar,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1,11.85,0.029,99.67,1987.0,2302.86
FD8521,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,6.77,0.032,75.21,1998.0,654.52
NC739,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.46,0.011,133.21,2009.0,3352.49
FD52,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.17,0.047,151.19,2009.0,2143.77
FD3313,reg,Meat,OUT001,High,Tier 2,Supermarket Type1,14.34,0.014,160.3,1987.0,4106.06
NC413,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.07,0.034,143.16,2009.0,5163.54
FD5691,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.52,0.128,136.44,2009.0,3205.5
FD4714,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.68,0.02,145.72,2009.0,3658.17
FD8657,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,11.64,0.046,185.7,1987.0,4015.96
FD6355,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,15.23,0.167,133.2,2009.0,3752.66
FD5774,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,8.66,0.039,147.65,2009.0,2563.89
NC6783,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1,14.52,0.046,186.63,1987.0,4685.6
FD5400,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.75,0.128,152.69,2009.0,3365.65
FD5459,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.72,0.245,117.19,2009.0,2858.02
NC1574,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,8.16,0.093,64.66,1998.0,753.13
FD3201,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.67,0.27,145.07,2009.0,2965.12
DR5915,Regular,Soft Drinks,OUT002,Small,Tier 3,Food Mart,8.47,0.033,116.52,1998.0,1882.78
NC6049,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,16.4,0.227,158.93,1987.0,4543.65
